Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2023-08-08 22:42,1.253,0.066,1,0,0,0,p
2023-08-08 22:48,1.273,0.066,1,0,0,0,p
2023-08-08 22:54,1.289,0.072,1,0,0,0,p
2023-08-08 23:00,1.280,0.072,1,0,0,0,p
2023-08-08 23:06,1.345,0.075,1,0,0,0,p
2023-08-08 23:12,1.319,0.049,1,0,0,0,p
2023-08-08 23:18,1.325,0.069,0,0,0,0,p
2023-08-08 23:24,1.322,0.066,1,0,0,0,p
2023-08-08 23:30,1.335,0.075,0,0,0,0,p
2023-08-08 23:36,1.335,0.072,0,0,0,0,p
2023-08-08 23:42,1.339,0.066,1,0,0,0,p
2023-08-08 23:48,1.273,0.072,1,0,0,0,p
2023-08-08 23:54,1.286,0.066,1,0,0,0,p
2023-08-09 00:00,1.266,0.062,1,0,0,0,p
2023-08-09 00:06,1.309,0.102,1,0,0,0,p
2023-08-09 00:12,1.306,0.089,1,0,0,0,p
2023-08-09 00:18,1.312,0.072,1,0,0,0,p
2023-08-09 00:24,1.289,0.069,0,0,0,0,p
2023-08-09 00:30,1.270,0.082,0,0,0,0,p
2023-08-09 00:36,1.234,0.072,1,0,0,0,p
2023-08-09 00:42,1.240,0.072,1,0,0,0,p
2023-08-09 00:48,1.214,0.069,0,0,0,0,p
2023-08-09 00:54,1.227,0.079,0,0,0,0,p
2023-08-09 01:00,1.260,0.072,0,0,0,0,p
2023-08-09 01:06,1.250,0.085,1,0,0,0,p
2023-08-09 01:12,1.247,0.069,1,0,0,0,p
2023-08-09 01:18,1.253,0.075,1,0,0,0,p
2023-08-09 01:24,1.266,0.079,1,0,0,0,p
2023-08-09 01:30,1.224,0.092,1,0,0,0,p
2023-08-09 01:36,1.191,0.079,1,0,0,0,p
2023-08-09 01:42,1.181,0.089,0,0,0,0,p
2023-08-09 01:48,1.188,0.085,1,0,0,0,p
2023-08-09 01:54,1.161,0.089,0,0,0,0,p
2023-08-09 02:00,1.135,0.085,1,0,0,0,p
2023-08-09 02:06,1.145,0.085,1,0,0,0,p
2023-08-09 02:12,1.155,0.089,0,0,0,0,p
2023-08-09 02:18,1.152,0.092,1,0,0,0,p
2023-08-09 02:24,1.198,0.089,0,0,0,0,p
2023-08-09 02:30,1.184,0.082,1,0,0,0,p
2023-08-09 02:36,1.188,0.075,1,0,0,0,p
2023-08-09 02:42,1.220,0.082,1,0,0,0,p
2023-08-09 02:48,1.220,0.079,0,0,0,0,p
2023-08-09 02:54,1.237,0.102,1,0,0,0,p
2023-08-09 03:00,1.204,0.098,1,0,0,0,p
2023-08-09 03:06,1.119,0.085,1,0,0,0,p
2023-08-09 03:12,1.073,0.085,1,0,0,0,p
2023-08-09 03:18,1.027,0.089,1,0,0,0,p
2023-08-09 03:24,0.988,0.089,1,0,0,0,p
2023-08-09 03:30,0.948,0.072,1,0,0,0,p
2023-08-09 03:36,0.919,0.089,1,0,0,0,p
2023-08-09 03:42,0.915,0.092,0,0,0,0,p
2023-08-09 03:48,0.886,0.089,1,0,0,0,p
2023-08-09 03:54,0.879,0.095,1,0,0,0,p
2023-08-09 04:00,0.856,0.089,1,0,0,0,p
2023-08-09 04:06,0.886,0.092,0,0,0,0,p
2023-08-09 04:12,0.892,0.082,1,0,0,0,p
2023-08-09 04:18,0.879,0.079,1,0,0,0,p
2023-08-09 04:24,0.843,0.082,0,0,0,0,p
2023-08-09 04:30,0.840,0.082,0,0,0,0,p
2023-08-09 04:36,0.833,0.082,1,0,0,0,p
2023-08-09 04:42,0.833,0.069,1,0,0,0,p
2023-08-09 04:48,0.794,0.082,1,0,0,0,p
2023-08-09 04:54,0.787,0.075,1,0,0,0,p
2023-08-09 05:00,0.787,0.085,0,0,0,0,p
2023-08-09 05:06,0.758,0.092,1,0,0,0,p
2023-08-09 05:12,0.787,0.072,1,0,0,0,p
2023-08-09 05:18,0.784,0.089,1,0,0,0,p
2023-08-09 05:24,0.801,0.089,1,0,0,0,p
2023-08-09 05:30,0.774,0.082,1,0,0,0,p
2023-08-09 05:36,0.794,0.079,1,0,0,0,p
2023-08-09 05:42,0.784,0.089,1,0,0,0,p
2023-08-09 05:48,0.814,0.079,1,0,0,0,p
2023-08-09 05:54,0.801,0.082,1,0,0,0,p
2023-08-09 06:00,0.827,0.092,0,0,0,0,p
2023-08-09 06:06,0.846,0.089,0,0,0,0,p
2023-08-09 06:12,0.751,0.315,0,0,0,0,p
2023-08-09 06:18,0.801,0.144,0,0,0,0,p
2023-08-09 06:24,0.748,0.095,0,0,0,0,p
2023-08-09 06:30,0.712,0.098,1,0,0,0,p
2023-08-09 06:36,0.623,0.082,1,0,0,0,p
2023-08-09 06:42,0.617,0.102,1,0,0,0,p
2023-08-09 06:48,0.643,0.102,1,0,0,0,p
2023-08-09 06:54,0.640,0.095,1,0,0,0,p
2023-08-09 07:00,0.640,0.082,0,0,0,0,p
2023-08-09 07:06,0.650,0.095,1,0,0,0,p
2023-08-09 07:12,0.643,0.079,0,0,0,0,p
2023-08-09 07:18,0.679,0.089,1,0,0,0,p
2023-08-09 07:24,0.689,0.092,1,0,0,0,p
2023-08-09 07:30,0.712,0.089,0,0,0,0,p
2023-08-09 07:36,0.748,0.085,1,0,0,0,p
2023-08-09 07:42,0.755,0.085,0,0,0,0,p
2023-08-09 07:48,0.768,0.079,0,0,0,0,p
2023-08-09 07:54,0.735,0.085,1,0,0,0,p
2023-08-09 08:00,0.738,0.082,1,0,0,0,p
2023-08-09 08:06,0.741,0.089,0,0,0,0,p
2023-08-09 08:12,0.702,0.092,0,0,0,0,p
2023-08-09 08:18,0.682,0.085,0,0,0,0,p
2023-08-09 08:24,0.666,0.075,1,0,0,0,p
2023-08-09 08:30,0.679,0.075,1,0,0,0,p
2023-08-09 08:36,0.636,0.072,1,0,0,0,p
2023-08-09 08:42,0.656,0.095,1,0,0,0,p
2023-08-09 08:48,0.663,0.079,1,0,0,0,p
2023-08-09 08:54,0.650,0.072,1,0,0,0,p
2023-08-09 09:00,0.610,0.075,1,0,0,0,p
2023-08-09 09:06,0.584,0.069,1,0,0,0,p
2023-08-09 09:12,0.538,0.075,1,0,0,0,p
2023-08-09 09:18,0.525,0.075,1,0,0,0,p
2023-08-09 09:24,0.515,0.082,1,0,0,0,p
2023-08-09 09:30,0.476,0.105,1,0,0,0,p
2023-08-09 09:36,0.492,0.095,1,0,0,0,p
2023-08-09 09:42,0.459,0.075,1,0,0,0,p
2023-08-09 09:48,0.433,0.082,1,0,0,0,p
2023-08-09 09:54,0.384,0.102,1,0,0,0,p
2023-08-09 10:00,0.387,0.075,1,0,0,0,p
2023-08-09 10:06,0.390,0.069,0,0,0,0,p
2023-08-09 10:12,0.331,0.069,1,0,0,0,p
2023-08-09 10:18,0.335,0.082,1,0,0,0,p
2023-08-09 10:24,0.335,0.082,1,0,0,0,p
2023-08-09 10:30,0.269,0.079,1,0,0,0,p
2023-08-09 10:36,0.223,0.082,1,0,0,0,p
2023-08-09 10:42,0.223,0.072,0,0,0,0,p
2023-08-09 10:48,0.203,0.102,0,0,0,0,p
2023-08-09 10:54,0.174,0.079,0,0,0,0,p
2023-08-09 11:00,0.161,0.072,0,0,0,0,p
2023-08-09 11:06,0.138,0.062,1,0,0,0,p
2023-08-09 11:12,0.115,0.082,0,0,0,0,p
2023-08-09 11:18,0.098,0.082,1,0,0,0,p
2023-08-09 11:24,0.062,0.075,1,0,0,0,p
2023-08-09 11:30,0.052,0.072,1,0,0,0,p
2023-08-09 11:36,0.069,0.079,1,0,0,0,p
2023-08-09 11:42,0.036,0.066,1,0,0,0,p
2023-08-09 11:48,-0.010,0.075,0,0,0,0,p
2023-08-09 11:54,-0.016,0.082,1,0,0,0,p
2023-08-09 12:00,-0.023,0.072,1,0,0,0,p
2023-08-09 12:06,-0.049,0.089,1,0,0,0,p
2023-08-09 12:12,-0.039,0.082,1,0,0,0,p
2023-08-09 12:18,-0.085,0.082,0,0,0,0,p
2023-08-09 12:24,-0.105,0.075,1,0,0,0,p
2023-08-09 12:30,-0.121,0.082,1,0,0,0,p
2023-08-09 12:36,-0.164,0.079,1,0,0,0,p
2023-08-09 12:42,-0.207,0.079,1,0,0,0,p
2023-08-09 12:48,-0.256,0.082,1,0,0,0,p
2023-08-09 12:54,-0.266,0.056,1,0,0,0,p
2023-08-09 13:00,-0.325,0.072,1,0,0,0,p
2023-08-09 13:06,-0.400,0.069,1,0,0,0,p
2023-08-09 13:12,-0.459,0.079,1,0,0,0,p
2023-08-09 13:18,-0.489,0.072,0,0,0,0,p
2023-08-09 13:24,-0.495,0.079,1,0,0,0,p
2023-08-09 13:30,-0.522,0.082,1,0,0,0,p
2023-08-09 13:36,-0.571,0.069,1,0,0,0,p
2023-08-09 13:42,-0.561,0.075,0,0,0,0,p
2023-08-09 13:48,-0.551,0.072,1,0,0,0,p
2023-08-09 13:54,-0.528,0.069,1,0,0,0,p
2023-08-09 14:00,-0.505,0.062,1,0,0,0,p
2023-08-09 14:06,-0.515,0.075,0,0,0,0,p
2023-08-09 14:12,-0.518,0.069,1,0,0,0,p
2023-08-09 14:18,-0.528,0.059,1,0,0,0,p
2023-08-09 14:24,-0.551,0.069,1,0,0,0,p
2023-08-09 14:30,-0.538,0.075,0,0,0,0,p
2023-08-09 14:36,-0.554,0.069,0,0,0,0,p
2023-08-09 14:42,-0.551,0.079,0,0,0,0,p
2023-08-09 14:48,-0.581,0.069,1,0,0,0,p
2023-08-09 14:54,-0.558,0.082,0,0,0,0,p
2023-08-09 15:00,-0.535,0.069,1,0,0,0,p
2023-08-09 15:06,-0.558,0.072,0,0,0,0,p
2023-08-09 15:12,-0.597,0.062,1,0,0,0,p
2023-08-09 15:18,-0.600,0.072,1,0,0,0,p
2023-08-09 15:24,-0.614,0.059,1,0,0,0,p
2023-08-09 15:30,-0.600,0.069,1,0,0,0,p
2023-08-09 15:36,-0.591,0.069,1,0,0,0,p
2023-08-09 15:42,-0.564,0.072,0,0,0,0,p
2023-08-09 15:48,-0.584,0.075,0,0,0,0,p
2023-08-09 15:54,-0.607,0.072,1,0,0,0,p
2023-08-09 16:00,-0.610,0.082,1,0,0,0,p
2023-08-09 16:06,-0.627,0.072,0,0,0,0,p
2023-08-09 16:12,-0.640,0.079,0,0,0,0,p
2023-08-09 16:18,-0.620,0.072,0,0,0,0,p
2023-08-09 16:24,-0.571,0.069,1,0,0,0,p
2023-08-09 16:30,-0.587,0.089,1,0,0,0,p
2023-08-09 16:36,-0.584,0.059,0,0,0,0,p
2023-08-09 16:42,-0.597,0.072,0,0,0,0,p
2023-08-09 16:48,-0.594,0.079,1,0,0,0,p
2023-08-09 16:54,-0.581,0.066,1,0,0,0,p
2023-08-09 17:00,-0.604,0.075,0,0,0,0,p
2023-08-09 17:06,-0.610,0.069,0,0,0,0,p
2023-08-09 17:12,-0.581,0.079,0,0,0,0,p
2023-08-09 17:18,-0.548,0.059,0,0,0,0,p
2023-08-09 17:24,-0.515,0.072,1,0,0,0,p
2023-08-09 17:30,-0.587,0.144,0,0,0,0,p
2023-08-09 17:36,-0.551,0.079,0,0,0,0,p
2023-08-09 17:42,-0.535,0.075,0,0,0,0,p
2023-08-09 17:48,-0.509,0.066,1,0,0,0,p
2023-08-09 17:54,-0.463,0.079,1,0,0,0,p
2023-08-09 18:00,-0.427,0.079,1,0,0,0,p
2023-08-09 18:06,-0.358,0.072,1,0,0,0,p
2023-08-09 18:12,-0.305,0.079,1,0,0,0,p
2023-08-09 18:18,-0.266,0.072,1,0,0,0,p
2023-08-09 18:24,-0.233,0.082,1,0,0,0,p
2023-08-09 18:30,-0.217,0.089,1,0,0,0,p
2023-08-09 18:36,-0.233,0.082,1,0,0,0,p
2023-08-09 18:42,-0.253,0.082,1,0,0,0,p
2023-08-09 18:48,-0.233,0.089,1,0,0,0,p
2023-08-09 18:54,-0.194,0.085,1,0,0,0,p
2023-08-09 19:00,-0.223,0.075,1,0,0,0,p
2023-08-09 19:06,-0.213,0.075,0,0,0,0,p
2023-08-09 19:12,-0.187,0.075,1,0,0,0,p
2023-08-09 19:18,-0.167,0.075,1,0,0,0,p
2023-08-09 19:24,-0.171,0.089,0,0,0,0,p
2023-08-09 19:30,-0.115,0.079,1,0,0,0,p
2023-08-09 19:36,-0.085,0.075,1,0,0,0,p
2023-08-09 19:42,-0.085,0.082,1,0,0,0,p
2023-08-09 19:48,-0.036,0.102,1,0,0,0,p
2023-08-09 19:54,0.030,0.079,1,0,0,0,p
2023-08-09 20:00,0.105,0.072,1,0,0,0,p
2023-08-09 20:06,0.167,0.098,1,0,0,0,p
2023-08-09 20:12,0.243,0.082,1,0,0,0,p
2023-08-09 20:18,0.302,0.085,1,0,0,0,p
2023-08-09 20:24,0.292,0.085,0,0,0,0,p
2023-08-09 20:30,0.364,0.082,0,0,0,0,p
2023-08-09 20:36,0.420,0.085,1,0,0,0,p
2023-08-09 20:42,0.525,0.092,1,0,0,0,p
2023-08-09 20:48,0.568,0.102,0,0,0,0,p
2023-08-09 20:54,0.633,0.115,1,0,0,0,p
2023-08-09 21:00,0.673,0.098,1,0,0,0,p
2023-08-09 21:06,0.748,0.121,1,0,0,0,p
2023-08-09 21:12,0.748,0.118,1,0,0,0,p
2023-08-09 21:18,0.748,0.131,0,0,0,0,p
2023-08-09 21:24,0.830,0.098,1,0,0,0,p
2023-08-09 21:30,0.840,0.115,0,0,0,0,p
2023-08-09 21:36,0.794,0.098,1,0,0,0,p
2023-08-09 21:42,0.804,0.108,0,0,0,0,p
2023-08-09 21:48,0.856,0.108,0,0,0,0,p
2023-08-09 21:54,0.876,0.102,0,0,0,0,p
2023-08-09 22:00,0.863,0.125,0,0,0,0,p
2023-08-09 22:06,0.883,0.125,1,0,0,0,p
2023-08-09 22:12,0.912,0.105,1,0,0,0,p
2023-08-09 22:18,0.945,0.112,0,0,0,0,p
2023-08-09 22:24,0.945,0.105,0,0,0,0,p
2023-08-09 22:30,0.988,0.121,1,0,0,0,p
2023-08-09 22:36,0.948,0.315,1,0,0,0,p
2023-08-09 22:42,1.112,0.151,0,0,0,0,p
2023-08-09 22:48,1.188,0.148,1,0,0,0,p
2023-08-09 22:54,1.191,0.125,1,0,0,0,p
2023-08-09 23:00,1.237,0.092,1,0,0,0,p
2023-08-09 23:06,1.270,0.105,0,0,0,0,p
2023-08-09 23:12,1.273,0.105,1,0,0,0,p
2023-08-09 23:18,1.306,0.102,1,0,0,0,p
2023-08-09 23:24,1.319,0.102,1,0,0,0,p
2023-08-09 23:30,1.345,0.089,1,0,0,0,p
2023-08-09 23:36,1.289,0.131,0,0,0,0,p
2023-08-09 23:42,1.276,0.112,1,0,0,0,p
2023-08-09 23:48,1.243,0.157,1,0,0,0,p
2023-08-09 23:54,1.253,0.105,1,0,0,0,p
2023-08-10 00:00,1.253,0.115,0,0,0,0,p
2023-08-10 00:06,1.234,0.118,1,0,0,0,p
2023-08-10 00:12,1.204,0.157,1,0,0,0,p
2023-08-10 00:18,1.178,0.164,1,0,0,0,p
2023-08-10 00:24,1.234,0.115,1,0,0,0,p
2023-08-10 00:30,1.214,0.138,1,0,0,0,p
2023-08-10 00:36,1.280,0.154,0,0,0,0,p
2023-08-10 00:42,1.270,0.131,1,0,0,0,p
2023-08-10 00:48,1.270,0.144,1,0,0,0,p
2023-08-10 00:54,1.266,0.141,1,0,0,0,p
2023-08-10 01:00,1.253,0.164,1,0,0,0,p
2023-08-10 01:06,1.247,0.157,1,0,0,0,p
2023-08-10 01:12,1.280,0.118,1,0,0,0,p
2023-08-10 01:18,1.316,0.115,1,0,0,0,p
2023-08-10 01:24,1.283,0.148,1,0,0,0,p
2023-08-10 01:30,1.325,0.125,1,0,0,0,p
2023-08-10 01:36,1.319,0.118,1,0,0,0,p
2023-08-10 01:42,1.302,0.154,1,0,0,0,p
2023-08-10 01:48,1.339,0.125,1,0,0,0,p
2023-08-10 01:54,1.355,0.115,1,0,0,0,p
2023-08-10 02:00,1.371,0.108,0,0,0,0,p
2023-08-10 02:06,1.375,0.135,1,0,0,0,p
2023-08-10 02:12,1.385,0.118,1,0,0,0,p
2023-08-10 02:18,1.302,0.194,0,0,0,0,p
2023-08-10 02:24,1.322,0.157,0,0,0,0,p
2023-08-10 02:30,1.335,0.171,1,0,0,0,p
2023-08-10 02:36,1.319,0.098,0,0,0,0,p
2023-08-10 02:42,1.309,0.138,0,0,0,0,p
2023-08-10 02:48,1.319,0.105,1,0,0,0,p
2023-08-10 02:54,1.306,0.118,1,0,0,0,p
2023-08-10 03:00,1.283,0.131,1,0,0,0,p
2023-08-10 03:06,1.220,0.135,1,0,0,0,p
2023-08-10 03:12,1.257,0.135,1,0,0,0,p
2023-08-10 03:18,1.207,0.171,1,0,0,0,p
2023-08-10 03:24,1.286,0.138,1,0,0,0,p
2023-08-10 03:30,1.263,0.108,1,0,0,0,p
2023-08-10 03:36,1.247,0.154,1,0,0,0,p
2023-08-10 03:42,1.243,0.138,1,0,0,0,p
2023-08-10 03:48,1.240,0.151,1,0,0,0,p
2023-08-10 03:54,1.188,0.151,1,0,0,0,p
2023-08-10 04:00,1.184,0.144,1,0,0,0,p
2023-08-10 04:06,1.188,0.135,1,0,0,0,p
2023-08-10 04:12,1.181,0.154,1,0,0,0,p
2023-08-10 04:18,1.138,0.157,1,0,0,0,p
2023-08-10 04:24,1.191,0.112,1,0,0,0,p
2023-08-10 04:30,1.148,0.115,1,0,0,0,p
2023-08-10 04:36,1.093,0.108,0,0,0,0,p
2023-08-10 04:42,1.125,0.112,1,0,0,0,p
2023-08-10 04:48,1.089,0.157,1,0,0,0,p
2023-08-10 04:54,1.125,0.154,1,0,0,0,p
2023-08-10 05:00,1.096,0.141,1,0,0,0,p
2023-08-10 05:06,1.047,0.154,1,0,0,0,p
2023-08-10 05:12,1.010,0.144,1,0,0,0,p
2023-08-10 05:18,1.004,0.118,1,0,0,0,p
2023-08-10 05:24,1.007,0.105,0,0,0,0,p
2023-08-10 05:30,0.984,0.108,1,0,0,0,p
2023-08-10 05:36,0.991,0.125,1,0,0,0,p
2023-08-10 05:42,0.981,0.121,1,0,0,0,p
2023-08-10 05:48,0.948,0.115,0,0,0,0,p
2023-08-10 05:54,0.912,0.141,1,0,0,0,p
2023-08-10 06:00,0.958,0.121,0,0,0,0,p
2023-08-10 06:06,0.951,0.138,1,0,0,0,p
2023-08-10 06:12,0.978,0.085,1,0,0,0,p
2023-08-10 06:18,0.965,0.112,1,0,0,0,p
2023-08-10 06:24,0.951,0.098,1,0,0,0,p
2023-08-10 06:30,0.942,0.115,1,0,0,0,p
2023-08-10 06:36,0.974,0.102,0,0,0,0,p
2023-08-10 06:42,0.971,0.128,1,0,0,0,p
2023-08-10 06:48,0.958,0.118,1,0,0,0,p
2023-08-10 06:54,0.938,0.138,1,0,0,0,p
2023-08-10 07:00,0.942,0.108,1,0,0,0,p
2023-08-10 07:06,0.886,0.144,1,0,0,0,p
2023-08-10 07:12,0.919,0.131,1,0,0,0,p
2023-08-10 07:18,0.899,0.118,1,0,0,0,p
2023-08-10 07:24,0.853,0.105,1,0,0,0,p
2023-08-10 07:30,0.876,0.105,1,0,0,0,p
2023-08-10 07:36,0.909,0.108,1,0,0,0,p
2023-08-10 07:42,0.843,0.092,1,0,0,0,p
2023-08-10 07:48,0.781,0.118,1,0,0,0,p
2023-08-10 07:54,0.774,0.128,1,0,0,0,p
2023-08-10 08:00,0.761,0.118,1,0,0,0,p
2023-08-10 08:06,0.764,0.098,1,0,0,0,p
2023-08-10 08:12,0.755,0.118,1,0,0,0,p
2023-08-10 08:18,0.787,0.105,1,0,0,0,p
2023-08-10 08:24,0.748,0.085,1,0,0,0,p
2023-08-10 08:30,0.732,0.148,0,0,0,0,p
2023-08-10 08:36,0.751,0.135,0,0,0,0,p
2023-08-10 08:42,0.732,0.112,1,0,0,0,p
2023-08-10 08:48,0.709,0.128,1,0,0,0,p
2023-08-10 08:54,0.679,0.161,1,0,0,0,p
2023-08-10 09:00,0.633,0.128,1,0,0,0,p
2023-08-10 09:06,0.640,0.108,0,0,0,0,p
2023-08-10 09:12,0.650,0.098,1,0,0,0,p
2023-08-10 09:18,0.643,0.108,1,0,0,0,p
2023-08-10 09:24,0.604,0.121,1,0,0,0,p
2023-08-10 09:30,0.571,0.125,0,0,0,0,p
2023-08-10 09:36,0.554,0.115,1,0,0,0,p
2023-08-10 09:42,0.574,0.115,1,0,0,0,p
2023-08-10 09:48,0.538,0.112,1,0,0,0,p
2023-08-10 09:54,0.531,0.121,0,0,0,0,p
2023-08-10 10:00,0.476,0.115,1,0,0,0,p
2023-08-10 10:06,0.446,0.125,0,0,0,0,p
2023-08-10 10:12,0.407,0.112,1,0,0,0,p
2023-08-10 10:18,0.423,0.115,1,0,0,0,p
2023-08-10 10:24,0.387,0.098,1,0,0,0,p
2023-08-10 10:30,0.381,0.095,1,0,0,0,p
2023-08-10 10:36,0.364,0.115,0,0,0,0,p
2023-08-10 10:42,0.354,0.102,0,0,0,0,p
2023-08-10 10:48,0.328,0.092,0,0,0,0,p
2023-08-10 10:54,0.276,0.098,0,0,0,0,p
2023-08-10 11:00,0.338,0.118,0,0,0,0,p
2023-08-10 11:06,0.381,0.085,1,0,0,0,p
2023-08-10 11:12,0.371,0.098,0,0,0,0,p
2023-08-10 11:18,0.358,0.095,1,0,0,0,p
2023-08-10 11:24,0.354,0.102,1,0,0,0,p
2023-08-10 11:30,0.344,0.112,1,0,0,0,p
2023-08-10 11:36,0.302,0.105,1,0,0,0,p
2023-08-10 11:42,0.318,0.092,0,0,0,0,p
2023-08-10 11:48,0.292,0.128,0,0,0,0,p
2023-08-10 11:54,0.285,0.105,1,0,0,0,p
2023-08-10 12:00,0.230,0.092,1,0,0,0,p
2023-08-10 12:06,0.207,0.102,1,0,0,0,p
2023-08-10 12:12,-0.007,0.354,0,0,0,0,p
2023-08-10 12:18,0.249,0.243,1,0,0,0,p
2023-08-10 12:24,0.138,0.144,0,0,0,0,p
2023-08-10 12:30,0.141,0.108,1,0,0,0,p
2023-08-10 12:36,0.118,0.121,1,0,0,0,p
2023-08-10 12:42,0.148,0.092,0,0,0,0,p
2023-08-10 12:48,0.072,0.095,0,0,0,0,p
2023-08-10 12:54,-0.007,0.125,1,0,0,0,p
2023-08-10 13:00,0.013,0.108,1,0,0,0,p
2023-08-10 13:06,-0.059,0.118,1,0,0,0,p
2023-08-10 13:12,-0.082,0.105,1,0,0,0,p
2023-08-10 13:18,-0.102,0.092,1,0,0,0,p
2023-08-10 13:24,-0.157,0.141,1,0,0,0,p
2023-08-10 13:30,-0.203,0.092,1,0,0,0,p
2023-08-10 13:36,-0.282,0.089,1,0,0,0,p
2023-08-10 13:42,-0.299,0.089,0,0,0,0,p
2023-08-10 13:48,-0.289,0.092,1,0,0,0,p
2023-08-10 13:54,-0.315,0.092,0,0,0,0,p
2023-08-10 14:00,-0.335,0.072,1,0,0,0,p
2023-08-10 14:06,-0.374,0.089,1,0,0,0,p
2023-08-10 14:12,-0.404,0.102,0,0,0,0,p
2023-08-10 14:18,-0.436,0.095,0,0,0,0,p
2023-08-10 14:24,-0.459,0.085,1,0,0,0,p
2023-08-10 14:30,-0.466,0.075,0,0,0,0,p
2023-08-10 14:36,-0.538,0.092,0,0,0,0,p
2023-08-10 14:42,-0.525,0.105,0,0,0,0,p
2023-08-10 14:48,-0.597,0.095,1,0,0,0,p
2023-08-10 14:54,-0.627,0.085,0,0,0,0,p
2023-08-10 15:00,-0.646,0.082,0,0,0,0,p
2023-08-10 15:06,-0.682,0.095,1,0,0,0,p
2023-08-10 15:12,-0.702,0.089,1,0,0,0,p
2023-08-10 15:18,-0.722,0.079,1,0,0,0,p
2023-08-10 15:24,-0.712,0.098,1,0,0,0,p
2023-08-10 15:30,-0.686,0.089,1,0,0,0,p
2023-08-10 15:36,-0.705,0.085,1,0,0,0,p
2023-08-10 15:42,-0.820,0.217,1,0,0,0,p
